text,n_sid,n_eid,n_start,n_end,n_token,n_label,n_referent,p_sid,p_eid,p_start,p_end,p_token,p_label,p_referent,t_sid,t_eid,t_start,t_end,t_token,t_label,t_referent
"['cheilocystidia', 'very', 'abundant', ',', 'hyaline', ',', 'often', 'with', 'a', 'basal', 'septum', ',', 'the', 'terminal', 'element', 'clavate', 'to', 'cylindrical', '17-27', 'x', '10-Jun', '?m', 'and', 'the', 'anteterminal', 'ones', 'small', '14-May', 'x', '7-Apr', '?m', ',', 'sometimes', 'simple', ',', 'clavate', 'to', 'cylindrical', '18-32', 'x', '15-Apr', '?m', 'or', 'pyriform', 'to', 'globose', '15-24', 'x', '15-Nov', '?m', '.']",55,2,13,14,terminal element,B_nBio,0,55,0,0,0,cheilocystidia,B_Bio,,1
"['seeds', 'tan', 'with', 'red', 'spot', 'near', 'one', 'end', ',', 'ovoid', ',', 'slightly', 'laterally', 'compressed', ',', 'minutely', 'roughened', ',', 'marginal', 'wing', 'absent', ',', 'appendage', 'absent', ';', 'embryo', 'central', ',', 'straight', 'to', 'slightly', 'curved', '.']",56,1,7,7,end,B_nBio,0,56,0,0,0,seeds,B_Bio,,1
"['seeds', 'tan', 'with', 'red', 'spot', 'near', 'one', 'end', ',', 'ovoid', ',', 'slightly', 'laterally', 'compressed', ',', 'minutely', 'roughened', ',', 'marginal', 'wing', 'absent', ',', 'appendage', 'absent', ';', 'embryo', 'central', ',', 'straight', 'to', 'slightly', 'curved', '.']",56,3,22,22,appendage,B_nBio,0,56,0,0,0,seeds,B_Bio,,1
"['dark', 'underwings', 'contrast', 'with', 'white', 'belly', 'in', 'flight', '.', 'at', 'rest', ',', 'wingtips', 'extend', 'slightly', 'past', 'end', 'of', 'tail', '.']",57,4,16,16,end,B_nBio,18,57,5,18,18,tail,B_Bio,,1
"['raspailiidae', 'having', 'a', 'renieroid', 'reticulate', 'choanosomal', 'skeleton', ',', 'lacking', 'any', 'axial', 'compression', ',', 'cored', 'by', 'choanosomal', 'styles', 'with', 'spines', 'on', 'both', 'basal', 'and', 'distal', 'ends', '.']",58,5,21,24,basal and distal ends,B_nBio,16,58,0,0,0,raspailiidae,B_Bio,,-1,58,3,15,16,choanosomal styles,B_Bio,,1
"['antennae', 'inserting', 'in', 'the', 'middle', 'of', 'the', 'rostrum', ',', 'scape', 'as', 'long', 'as', 'the', 'two-segmented', 'pedicel', 'whose', '1st', 'segment', 'notably', 'longer', 'and', 'wider', 'than', 'the', 'remaining', 'ones', 'yet', 'likewise', 'transverse', '.', 'club', 'barely', 'longer', 'than', 'wide', ',', 'tapered', 'towards', 'the', 'end', '.']",59,1,4,4,middle,B_nBio,7,59,2,7,7,rostrum,B_Bio,,1
"['antennae', 'inserting', 'in', 'the', 'middle', 'of', 'the', 'rostrum', ',', 'scape', 'as', 'long', 'as', 'the', 'two-segmented', 'pedicel', 'whose', '1st', 'segment', 'notably', 'longer', 'and', 'wider', 'than', 'the', 'remaining', 'ones', 'yet', 'likewise', 'transverse', '.', 'club', 'barely', 'longer', 'than', 'wide', ',', 'tapered', 'towards', 'the', 'end', '.']",59,5,18,18,segment,B_nBio,15,59,4,15,15,pedicel,B_Bio,,1
"['antennae', 'inserting', 'in', 'the', 'middle', 'of', 'the', 'rostrum', ',', 'scape', 'as', 'long', 'as', 'the', 'two-segmented', 'pedicel', 'whose', '1st', 'segment', 'notably', 'longer', 'and', 'wider', 'than', 'the', 'remaining', 'ones', 'yet', 'likewise', 'transverse', '.', 'club', 'barely', 'longer', 'than', 'wide', ',', 'tapered', 'towards', 'the', 'end', '.']",59,7,40,40,end,B_nBio,31,59,6,31,31,club,B_Bio,,1
"['lower', 'surface', 'of', 'the', 'annulus', 'with', 'cylindrical', 'hyphae', ',', '7-Apr', '\xc2\xb5m', 'wide', ',', 'not', 'or', 'hardly', 'constricted', 'at', 'septa', ',', 'and', 'hyphae', '12-Sep', '\xc2\xb5m', 'wide', ',', 'deeply', 'constricted', 'at', 'septa', 'and', 'easily', 'disarticulating', 'into', 'isolated', 'elements', 'with', 'rounded', 'ends', '.']",60,0,0,1,lower surface,B_nBio,4,60,1,4,4,annulus,B_Bio,,1
"['lower', 'surface', 'of', 'the', 'annulus', 'with', 'cylindrical', 'hyphae', ',', '7-Apr', '\xc2\xb5m', 'wide', ',', 'not', 'or', 'hardly', 'constricted', 'at', 'septa', ',', 'and', 'hyphae', '12-Sep', '\xc2\xb5m', 'wide', ',', 'deeply', 'constricted', 'at', 'septa', 'and', 'easily', 'disarticulating', 'into', 'isolated', 'elements', 'with', 'rounded', 'ends', '.']",60,5,35,35,elements,B_nBio,21,60,4,21,21,hyphae,B_Bio,,1
"['lower', 'surface', 'of', 'the', 'annulus', 'with', 'cylindrical', 'hyphae', ',', '7-Apr', '\xc2\xb5m', 'wide', ',', 'not', 'or', 'hardly', 'constricted', 'at', 'septa', ',', 'and', 'hyphae', '12-Sep', '\xc2\xb5m', 'wide', ',', 'deeply', 'constricted', 'at', 'septa', 'and', 'easily', 'disarticulating', 'into', 'isolated', 'elements', 'with', 'rounded', 'ends', '.']",60,6,38,38,ends,B_nBio,35,60,5,35,35,elements,B_nBio,21,1
"['petiole', 'with', 'both', 'faces', 'convex', 'and', 'dorsal', 'margin', 'somewhat', 'angular', ';', 'lateral', 'spines', 'short', ',', 'curved', 'backwards', '.', 'anterior', 'face', 'of', 'first', 'gastral', 'segment', 'convex', '.']",61,1,3,3,faces,B_nBio,0,61,0,0,0,petiole,B_Bio,,1
"['petiole', 'with', 'both', 'faces', 'convex', 'and', 'dorsal', 'margin', 'somewhat', 'angular', ';', 'lateral', 'spines', 'short', ',', 'curved', 'backwards', '.', 'anterior', 'face', 'of', 'first', 'gastral', 'segment', 'convex', '.']",61,2,6,7,dorsal margin,B_nBio,0,61,0,0,0,petiole,B_Bio,,1
"['petiole', 'with', 'both', 'faces', 'convex', 'and', 'dorsal', 'margin', 'somewhat', 'angular', ';', 'lateral', 'spines', 'short', ',', 'curved', 'backwards', '.', 'anterior', 'face', 'of', 'first', 'gastral', 'segment', 'convex', '.']",61,4,18,19,anterior face,B_nBio,23,61,5,22,23,gastral segment,B_Bio,,1
"['with', 'petiole', 'in', 'profile', 'the', 'lateral', 'spongiform', 'lobe', 'extends', 'forward', 'to', 'the', 'level', 'of', ',', 'or', 'slightly', 'in', 'front', 'of', 'the', 'level', 'of', ',', 'the', 'anterior', 'face', 'of', 'the', 'node', 'in', 'pyramica', 'serket', '.', 'in', 'pyramica', 'hoplites', 'the', 'spongiform', 'lobe', 'terminates', 'behind', 'the', 'level', 'of', 'the', 'nodes', 'anterior', 'face', '.']",62,3,25,26,anterior face,B_nBio,29,62,4,29,29,node,B_Bio,,1
"['one', 'valve', 'face', 'fultoportula', 'with', 'a', 'single', 'rimoportula', 'close', 'to', 'the', 'opposite', 'margin', '.', 'the', 'rimoportula', 'positioned', 'slightly', 'more', 'towards', 'the', 'valve', 'face', 'than', 'the', 'ring', 'of', 'mantle', 'fultoportulae', ',', 'which', 'seem', 'to', 'placed', 'on', 'every', 'second', 'or', 'third', 'costa', '.']",63,2,12,12,margin,B_nBio,2,63,0,1,3,valve face fultoportula,B_Bio,,1
"['clypeus', 'of', 'female', 'with', 'fine', 'longitudinal', 'median', 'carina', ';', 'lower', 'face', 'longitudinally', 'striate', ';', 'face', 'of', 'male', 'with', 'very', 'large', 'depression', 'on', 'each', 'side', ',', 'from', 'clypeus', 'to', 'well', 'above', 'antennal', 'sockets', ';', 'scape', 'of', 'male', 'greatly', 'expanded', 'and', 'flattened', ';', 'subapical', 'metasomal', 'segments', 'of', 'male', 'with', 'large', ',', 'expanded', ',', 'pubescent', ',', 'pregradular', 'areas', '.']",64,3,9,10,lower face,B_nBio,2,64,1,2,2,female,B_Bio,,1
"['clypeus', 'of', 'female', 'with', 'fine', 'longitudinal', 'median', 'carina', ';', 'lower', 'face', 'longitudinally', 'striate', ';', 'face', 'of', 'male', 'with', 'very', 'large', 'depression', 'on', 'each', 'side', ',', 'from', 'clypeus', 'to', 'well', 'above', 'antennal', 'sockets', ';', 'scape', 'of', 'male', 'greatly', 'expanded', 'and', 'flattened', ';', 'subapical', 'metasomal', 'segments', 'of', 'male', 'with', 'large', ',', 'expanded', ',', 'pubescent', ',', 'pregradular', 'areas', '.']",64,4,14,14,face,B_nBio,16,64,5,16,16,male,B_Bio,,1
"['clypeus', 'of', 'female', 'with', 'fine', 'longitudinal', 'median', 'carina', ';', 'lower', 'face', 'longitudinally', 'striate', ';', 'face', 'of', 'male', 'with', 'very', 'large', 'depression', 'on', 'each', 'side', ',', 'from', 'clypeus', 'to', 'well', 'above', 'antennal', 'sockets', ';', 'scape', 'of', 'male', 'greatly', 'expanded', 'and', 'flattened', ';', 'subapical', 'metasomal', 'segments', 'of', 'male', 'with', 'large', ',', 'expanded', ',', 'pubescent', ',', 'pregradular', 'areas', '.']",64,7,23,23,side,B_nBio,16,64,4,14,14,face,B_nBio,16,-1,64,5,16,16,male,B_Bio,,1
"['clypeus', 'of', 'female', 'with', 'fine', 'longitudinal', 'median', 'carina', ';', 'lower', 'face', 'longitudinally', 'striate', ';', 'face', 'of', 'male', 'with', 'very', 'large', 'depression', 'on', 'each', 'side', ',', 'from', 'clypeus', 'to', 'well', 'above', 'antennal', 'sockets', ';', 'scape', 'of', 'male', 'greatly', 'expanded', 'and', 'flattened', ';', 'subapical', 'metasomal', 'segments', 'of', 'male', 'with', 'large', ',', 'expanded', ',', 'pubescent', ',', 'pregradular', 'areas', '.']",64,12,54,54,areas,B_nBio,43,64,11,42,43,metasomal segments,B_Bio,,1
"['seeds', 'brown', ',', 'obliquely', 'triangular', 'with', 'distinct', 'abaxial', 'groove', ',', '0.4', 'mm', ',', 'smooth', 'to', 'pebbled', '.']",65,1,7,8,abaxial groove,B_nBio,0,65,0,0,0,seeds,B_Bio,,1
"['nares', 'long', 'and', 'narrow', ',', 'covered', 'from', 'above', 'by', 'small', 'fleshy', 'operculum', ',', 'and', 'located', 'in', 'shallow', 'groove', '12', 'mm', 'long', ',', 'just', 'anterior', 'to', 'feathering', 'at', 'base', 'of', 'bill', '.']",66,2,17,17,groove,B_nBio,0,66,0,0,0,nares,B_Bio,,1
"['nares', 'long', 'and', 'narrow', ',', 'covered', 'from', 'above', 'by', 'small', 'fleshy', 'operculum', ',', 'and', 'located', 'in', 'shallow', 'groove', '12', 'mm', 'long', ',', 'just', 'anterior', 'to', 'feathering', 'at', 'base', 'of', 'bill', '.']",66,3,27,27,base,B_nBio,29,66,4,29,29,bill,B_Bio,,1
"['annulus', 'superous', ',', 'membranous', ',', 'thick', ',', 'double', ',', 'up', 'to', '2', 'cm', 'broad', ',', 'with', 'a', 'groove', 'along', 'the', 'margin', 'separating', 'the', 'white', ',', 'smooth', 'or', 'slightly', 'striate', 'upper', 'surface', 'from', 'the', 'lower', ',', 'which', 'pale-brown', ',', 'fibrillose', 'and', 'shows', 'large', ',', 'discrete', ',', 'deciduous', ',', 'brown', ',', 'irregularly', 'distributed', 'squames', 'from', 'the', 'universal', 'veil', 'along', 'the', 'margin', '.', 'occasionally', 'the', 'groove', 'so', 'deep', 'as', 'to', 'divide', 'the', 'annulus', 'into', 'two', 'membranes', 'which', 'may', 'attached', 'at', 'different', 'heights', 'on', 'the', 'upper', 'stipe', '.']",67,1,17,17,groove,B_nBio,0,67,0,0,0,annulus,B_Bio,,1
"['annulus', 'superous', ',', 'membranous', ',', 'thick', ',', 'double', ',', 'up', 'to', '2', 'cm', 'broad', ',', 'with', 'a', 'groove', 'along', 'the', 'margin', 'separating', 'the', 'white', ',', 'smooth', 'or', 'slightly', 'striate', 'upper', 'surface', 'from', 'the', 'lower', ',', 'which', 'pale-brown', ',', 'fibrillose', 'and', 'shows', 'large', ',', 'discrete', ',', 'deciduous', ',', 'brown', ',', 'irregularly', 'distributed', 'squames', 'from', 'the', 'universal', 'veil', 'along', 'the', 'margin', '.', 'occasionally', 'the', 'groove', 'so', 'deep', 'as', 'to', 'divide', 'the', 'annulus', 'into', 'two', 'membranes', 'which', 'may', 'attached', 'at', 'different', 'heights', 'on', 'the', 'upper', 'stipe', '.']",67,2,20,20,margin,B_nBio,0,67,0,0,0,annulus,B_Bio,,1
"['annulus', 'superous', ',', 'membranous', ',', 'thick', ',', 'double', ',', 'up', 'to', '2', 'cm', 'broad', ',', 'with', 'a', 'groove', 'along', 'the', 'margin', 'separating', 'the', 'white', ',', 'smooth', 'or', 'slightly', 'striate', 'upper', 'surface', 'from', 'the', 'lower', ',', 'which', 'pale-brown', ',', 'fibrillose', 'and', 'shows', 'large', ',', 'discrete', ',', 'deciduous', ',', 'brown', ',', 'irregularly', 'distributed', 'squames', 'from', 'the', 'universal', 'veil', 'along', 'the', 'margin', '.', 'occasionally', 'the', 'groove', 'so', 'deep', 'as', 'to', 'divide', 'the', 'annulus', 'into', 'two', 'membranes', 'which', 'may', 'attached', 'at', 'different', 'heights', 'on', 'the', 'upper', 'stipe', '.']",67,3,29,30,upper surface,B_nBio,0,67,0,0,0,annulus,B_Bio,,1
"['annulus', 'superous', ',', 'membranous', ',', 'thick', ',', 'double', ',', 'up', 'to', '2', 'cm', 'broad', ',', 'with', 'a', 'groove', 'along', 'the', 'margin', 'separating', 'the', 'white', ',', 'smooth', 'or', 'slightly', 'striate', 'upper', 'surface', 'from', 'the', 'lower', ',', 'which', 'pale-brown', ',', 'fibrillose', 'and', 'shows', 'large', ',', 'discrete', ',', 'deciduous', ',', 'brown', ',', 'irregularly', 'distributed', 'squames', 'from', 'the', 'universal', 'veil', 'along', 'the', 'margin', '.', 'occasionally', 'the', 'groove', 'so', 'deep', 'as', 'to', 'divide', 'the', 'annulus', 'into', 'two', 'membranes', 'which', 'may', 'attached', 'at', 'different', 'heights', 'on', 'the', 'upper', 'stipe', '.']",67,6,58,58,margin,B_nBio,0,67,0,0,0,annulus,B_Bio,,1
"['annulus', 'superous', ',', 'membranous', ',', 'thick', ',', 'double', ',', 'up', 'to', '2', 'cm', 'broad', ',', 'with', 'a', 'groove', 'along', 'the', 'margin', 'separating', 'the', 'white', ',', 'smooth', 'or', 'slightly', 'striate', 'upper', 'surface', 'from', 'the', 'lower', ',', 'which', 'pale-brown', ',', 'fibrillose', 'and', 'shows', 'large', ',', 'discrete', ',', 'deciduous', ',', 'brown', ',', 'irregularly', 'distributed', 'squames', 'from', 'the', 'universal', 'veil', 'along', 'the', 'margin', '.', 'occasionally', 'the', 'groove', 'so', 'deep', 'as', 'to', 'divide', 'the', 'annulus', 'into', 'two', 'membranes', 'which', 'may', 'attached', 'at', 'different', 'heights', 'on', 'the', 'upper', 'stipe', '.']",67,7,62,62,groove,B_nBio,0,67,0,0,0,annulus,B_Bio,,1
"['sensory', 'organs', ':', 'amphids', 'typically', 'non-spiral', 'with', 'a', 'transverse', 'slitlike', 'or', 'oval', 'aperture', 'and', 'a', 'large', ',', 'pocket-shaped', 'fovea', '.', 'occasionally', 'the', 'aperture', 'a', 'longitudinal', 'groove', 'or', 'indistinct', ';', 'in', 'the', 'latter', 'case', 'a', 'subcuticular', 'sinusoidal', 'structure', 'can', 'observed', 'as', 'far', 'back', 'as', 'the', 'nerve', 'ring', '.']",68,5,25,25,groove,B_nBio,3,68,0,1,1,organs,B_Bio,,-1,68,1,3,3,amphids,B_Bio,,1
"['dorsal', 'surfaces', 'covered', 'with', 'a', 'layer', 'of', 'short', 'decumbent', 'and', 'longer', 'more', 'or', 'less', 'erect', 'soft', 'hairs', '.', '</sentence>', '<sentence>', 'antennal', 'scape', 'with', 'long', 'suberect', 'hairs', 'over', 'pubescence', ';', 'funiculus', 'with', 'short', ',', 'dense', 'and', 'erect', 'pubescence', ',', 'in', 'addition', 'a', 'second', 'layer', 'of', 'longer', ',', 'erect', 'dilute', 'fine', 'hairs', '.']",69,7,42,42,layer,B_nBio,29,69,5,29,29,funiculus,B_Bio,,1
"['major', ':', 'posterior', 'third', 'of', 'dorsal', 'head', 'profile', 'lined', 'with', 'a', 'dense', 'carpet', 'of', 'very', 'short', ',', 'suberect', 'hairs', 'of', 'about', 'equal', 'length', ';', 'the', 'occipital', 'margin', 'in', 'fullface', 'view', 'lined', 'with', 'similar', ',', 'subrecumbent', 'hairs', ';', 'a', 'similar', 'layer', 'of', 'short', 'subrecumbent', 'hairs', 'lines', 'the', 'ventral', 'profile', 'of', 'the', 'first', 'gastral', 'sternite', ';', 'nadir', 'of', 'occipital', 'cleft', 'deep', ';', 'rugoreticulum', 'on', 'each', 'side', 'of', 'head', 'extends', 'from', 'eye', 'to', 'antennal', 'fossa', 'and', 'frontal', 'carina', ';', 'humerus', 'in', 'dorsaloblique', 'view', 'prominent', 'above', 'rest', 'of', 'pronotum', ';', 'postpetiole', 'seen', 'from', 'above', 'diamondshaped', '.']",70,5,39,39,layer,B_nBio,52,70,0,5,6,dorsal head,B_Bio,,-1,70,7,51,52,gastral sternite,B_Bio,,1
"['major', ':', 'posterior', 'third', 'of', 'dorsal', 'head', 'profile', 'lined', 'with', 'a', 'dense', 'carpet', 'of', 'very', 'short', ',', 'suberect', 'hairs', 'of', 'about', 'equal', 'length', ';', 'the', 'occipital', 'margin', 'in', 'fullface', 'view', 'lined', 'with', 'similar', ',', 'subrecumbent', 'hairs', ';', 'a', 'similar', 'layer', 'of', 'short', 'subrecumbent', 'hairs', 'lines', 'the', 'ventral', 'profile', 'of', 'the', 'first', 'gastral', 'sternite', ';', 'nadir', 'of', 'occipital', 'cleft', 'deep', ';', 'rugoreticulum', 'on', 'each', 'side', 'of', 'head', 'extends', 'from', 'eye', 'to', 'antennal', 'fossa', 'and', 'frontal', 'carina', ';', 'humerus', 'in', 'dorsaloblique', 'view', 'prominent', 'above', 'rest', 'of', 'pronotum', ';', 'postpetiole', 'seen', 'from', 'above', 'diamondshaped', '.']",70,10,63,63,side,B_nBio,65,70,11,65,65,head,B_Bio,,1
"['anteriorly', 'the', 'cuticle', 'seems', 'to', 'split', 'and', 'its', 'inner', 'layer', 'attached', 'to', 'the', 'stoma', 'wall', 'or', 'to', 'the', 'upper', 'end', 'of', 'the', 'pharynx', 'forming', 'an', 'endocupola', 'or', 'internal', 'skeleton', 'of', 'the', 'head', '.', 'there', 'also', 'a', 'thickening', 'of', 'the', 'median', 'layer', ',', 'which', 'becomes', 'filled', 'with', 'a', 'fluid', 'and', 'called', 'the', 'cephalic', 'ventricle', '.']",71,2,8,9,inner layer,B_nBio,2,71,0,2,2,cuticle,B_Bio,,1
"['anteriorly', 'the', 'cuticle', 'seems', 'to', 'split', 'and', 'its', 'inner', 'layer', 'attached', 'to', 'the', 'stoma', 'wall', 'or', 'to', 'the', 'upper', 'end', 'of', 'the', 'pharynx', 'forming', 'an', 'endocupola', 'or', 'internal', 'skeleton', 'of', 'the', 'head', '.', 'there', 'also', 'a', 'thickening', 'of', 'the', 'median', 'layer', ',', 'which', 'becomes', 'filled', 'with', 'a', 'fluid', 'and', 'called', 'the', 'cephalic', 'ventricle', '.']",71,11,39,40,median layer,B_nBio,2,71,0,2,2,cuticle,B_Bio,,1
"['seeds', 'reddish-brown', 'to', 'dark-brown', ',', 'often', 'with', 'submarginal', 'groove', ',', 'broadly', 'ovate', ',', 'plump', ',', '0.4', '--', '0.5', 'mm', ',', 'smooth', ',', 'often', 'sculptured', 'with', 'parallel', ',', 'wavy', 'lines', ',', 'papillae', 'often', 'present', ';', 'wing', 'often', 'present', ',', 'white', ',', '0.1', '--', '0.2', 'mm', 'wide', ',', 'margins', 'irregular', '.']",72,1,7,8,submarginal groove,B_nBio,0,72,0,0,0,seeds,B_Bio,,1
"['seeds', 'reddish-brown', 'to', 'dark-brown', ',', 'often', 'with', 'submarginal', 'groove', ',', 'broadly', 'ovate', ',', 'plump', ',', '0.4', '--', '0.5', 'mm', ',', 'smooth', ',', 'often', 'sculptured', 'with', 'parallel', ',', 'wavy', 'lines', ',', 'papillae', 'often', 'present', ';', 'wing', 'often', 'present', ',', 'white', ',', '0.1', '--', '0.2', 'mm', 'wide', ',', 'margins', 'irregular', '.']",72,2,28,28,lines,B_nBio,0,72,0,0,0,seeds,B_Bio,,1
"['seeds', 'reddish-brown', 'to', 'dark-brown', ',', 'often', 'with', 'submarginal', 'groove', ',', 'broadly', 'ovate', ',', 'plump', ',', '0.4', '--', '0.5', 'mm', ',', 'smooth', ',', 'often', 'sculptured', 'with', 'parallel', ',', 'wavy', 'lines', ',', 'papillae', 'often', 'present', ';', 'wing', 'often', 'present', ',', 'white', ',', '0.1', '--', '0.2', 'mm', 'wide', ',', 'margins', 'irregular', '.']",72,5,46,46,margins,B_nBio,34,72,4,34,34,wing,B_Bio,,1
"['head', ',', 'nape', ',', 'and', 'back', 'a', 'near', 'uniform', 'shade', 'of', 'brown-darker', 'and', 'more', 'rufescent', 'in', 'eastern', 'populations', ',', 'paler', 'and', 'grayer', 'in', 'western', 'populations', '.', 'has', 'only', 'a', 'pale', ',', 'often', 'indistinct', 'superciliary', 'line', 'and', 'no', 'striping', 'on', 'crown', '.']",73,4,33,34,superciliary line,B_nBio,39,73,5,39,39,crown,B_Bio,,1
"['face', 'narrowest', 'near', 'eye', 'summits', ';', 'inner', 'orbit', 'concave', ',', 'curved', 'toward', 'central', 'eye', 'axis', ';', 'frontal', 'line', 'cariniform', ',', 'elevated', 'at', 'lower', 'end', 'above', 'supraclypeal', 'integument', ';', 'apex', 'of', 'scape', 'not', 'surpassing', 'upper', 'eye', 'margin', ';', 'scutellum', 'unmodified', ',', 'convex', 'in', 'profile', '.']",74,4,28,28,apex,B_nBio,30,74,5,30,30,scape,B_Bio,,1
"['parapsidal', 'line', 'usually', 'elongate-linear', ',', 'but', 'if', 'short', ',', 'then', 'situated', 'well', 'behind', 'posterior', 'end', 'of', 'median', 'scutal', 'line', '.']",75,2,14,14,end,B_nBio,18,75,4,16,18,median scutal line,B_Bio,,1
"['valves', 'flat', ',', '30-May', '\xc2\xb5m', 'in', 'diameter', '.', 'the', 'margin', 'well', 'pronounced', ',', 'very', 'narrow', ',', 'finely', 'striated', ',', 'often', 'fracturable', '.']",76,1,9,9,margin,B_nBio,0,76,0,0,0,valves,B_Bio,,1
"['the', 'marginal', 'zone', 'with', 'striae', 'occupying', '1\\/3', 'of', 'the', 'valve', 'diameter', '.', 'striae', 'composed', 'of', 'the', 'same', 'size', 'areolae', 'arranged', 'in', 'hexagonal', 'array', ',', 'forming', '2', 'or', '4', 'rows', 'in', 'the', 'central', 'side', 'and', 'up', 'to', '5', 'or', '6', 'rows', 'at', 'the', 'margin', ',', '14-Oct', 'in', '10um', '.', 'in', 'the', 'interior', ',', 'marginal', 'fultoportulae', 'each', 'with', 'three', 'struts', 'occurring', 'on', 'every', '3rd', 'to', '5th', 'depressed', 'interstria', 'close', 'to', 'the', 'valve', 'margin', '.']",77,0,1,2,marginal zone,B_nBio,9,77,1,4,4,striae,B_Bio,,-1,77,2,9,9,valve,B_Bio,,1
"['the', 'marginal', 'zone', 'with', 'striae', 'occupying', '1\\/3', 'of', 'the', 'valve', 'diameter', '.', 'striae', 'composed', 'of', 'the', 'same', 'size', 'areolae', 'arranged', 'in', 'hexagonal', 'array', ',', 'forming', '2', 'or', '4', 'rows', 'in', 'the', 'central', 'side', 'and', 'up', 'to', '5', 'or', '6', 'rows', 'at', 'the', 'margin', ',', '14-Oct', 'in', '10um', '.', 'in', 'the', 'interior', ',', 'marginal', 'fultoportulae', 'each', 'with', 'three', 'struts', 'occurring', 'on', 'every', '3rd', 'to', '5th', 'depressed', 'interstria', 'close', 'to', 'the', 'valve', 'margin', '.']",77,6,31,32,central side,B_nBio,9,77,2,9,9,valve,B_Bio,,1
"['the', 'marginal', 'zone', 'with', 'striae', 'occupying', '1\\/3', 'of', 'the', 'valve', 'diameter', '.', 'striae', 'composed', 'of', 'the', 'same', 'size', 'areolae', 'arranged', 'in', 'hexagonal', 'array', ',', 'forming', '2', 'or', '4', 'rows', 'in', 'the', 'central', 'side', 'and', 'up', 'to', '5', 'or', '6', 'rows', 'at', 'the', 'margin', ',', '14-Oct', 'in', '10um', '.', 'in', 'the', 'interior', ',', 'marginal', 'fultoportulae', 'each', 'with', 'three', 'struts', 'occurring', 'on', 'every', '3rd', 'to', '5th', 'depressed', 'interstria', 'close', 'to', 'the', 'valve', 'margin', '.']",77,8,42,42,margin,B_nBio,9,77,3,12,12,striae,B_Bio,,-1,77,2,9,9,valve,B_Bio,,1
"['vertex', 'swollen', ',', 'in', 'frontal', 'view', 'surpassing', 'upper', 'ocular', 'margins', 'by', 'ocular', 'width', ';', 'head', 'in', 'frontal', 'view', 'nearly', 'circular', ';', 'inner', 'margins', 'of', 'eyes', 'not', 'or', 'only', 'slightly', 'convergent', 'below', ';', 'genal', 'area', 'broad', ',', 'or', ',', 'if', 'head', 'conspicu-ously', 'rectangular', 'and', 'gena', 'narrow', ',', 'then', 'thorax', 'red', '.']",78,5,21,22,inner margins,B_nBio,24,78,6,24,24,eyes,B_Bio,,1
"['flowers', 'closed', ';', 'perianth', '2', '--', '3', 'mm', ';', 'tube', '10', '--', '18', '%', 'of', 'perianth', 'length', ';', 'tepals', 'overlapping', ',', 'pink', 'with', 'pink', 'or', 'white', 'margins', ',', 'petaloid', ',', 'elliptic', ',', 'navicular', ',', 'apex', 'acute', 'to', 'acuminate', ';', 'midveins', 'unbranched', ';', 'stamens', '8', '.']",79,4,26,26,margins,B_nBio,18,79,3,18,18,tepals,B_Bio,,1
"['flowers', 'closed', ';', 'perianth', '2', '--', '3', 'mm', ';', 'tube', '10', '--', '18', '%', 'of', 'perianth', 'length', ';', 'tepals', 'overlapping', ',', 'pink', 'with', 'pink', 'or', 'white', 'margins', ',', 'petaloid', ',', 'elliptic', ',', 'navicular', ',', 'apex', 'acute', 'to', 'acuminate', ';', 'midveins', 'unbranched', ';', 'stamens', '8', '.']",79,5,34,34,apex,B_nBio,18,79,3,18,18,tepals,B_Bio,,1
"['pinnae', 'in', 'most', 'species', 'rather', 'deeply', 'lobed', ';', 'basal', 'pinnae', 'not', 'reduced', ',', 'but', 'much', 'narrowed', 'at', 'bases', ';', 'aerophores', 'at', 'pinnae', 'bases', 'distinct', 'but', 'not', 'swollen', ';', 'lower', 'surface', 'with', 'short', ',', 'acicular', 'hairs', ',', 'also', 'sessile', 'or', 'short-stalked', 'glandular-hairs', 'of', 'various', 'sizes', 'and', 'shapes', 'from', 'spherical', 'to', 'pyriform', 'or', 'clavate', ';', 'larger', 'hairs', 'sometimes', 'collapsing', 'with', 'drying', ';', 'veins', 'pinnate', 'in', 'pinna', 'lobes', ';', 'basal', 'veins', 'simple', ',', 'either', 'free', 'and', 'passing', 'separately', 'to', 'the', 'margin', 'or', 'anastomosing', 'to', 'form', 'an', 'excurrent', 'vein', ';', 'sinus', 'membranes', 'usually', 'ending', 'in', 'a', 'prominent', 'tooth', '.']",80,3,17,17,bases,B_nBio,0,80,0,0,0,pinnae,B_Bio,,1
