,rimorportula,,
,occurs,,
,and,,
,always,,
,found,,
,close,,
,to,,
,the,,
,middle,,
,radius,,
,of,,
,the,,
,concave,,
,half,,
,of,,
,the,,
,valve,,
,.,,
,externally,,
,",",,
,it,,
,has,,
,the,,
,form,,
,of,,
,a,,
,slit,,
,housed,,
,in,,
,a,,
,sleeve-like,,
,projection,,
,and,,
,it,,
,replaces,,
,both,,
,the,,
,marginal,,
,fultoportula,,
,and,,
,the,,
,series,,
,of,,
,large,,
,and,,
,small,,
,spines,,
,at,,
,that,,
,point,,
,on,,
,the,,
,mantle,,
,.,,
,internally,,
,the,,
,rimoportula,,
,projects,,
,strongly,,
,",",,
,the,,
,end,,
,deflected,,
,",",,
,and,,
,the,,
,opening,,
,an,,
,s-shaped,,
,slit,,
,.,,
,fig,,
,also,,
,shows,,
,that,,
,the,,
,mantle,,
,surface,,
,regularly,,
,areolate,,
,with,,
,small,,
,and,,
,occasionally,,
,bifurcate,,
,spines,,
,.,,
,</sentence>,,
,<sentence>,,
,cheilocystidia,,
,polymorphic,,
,",",,
,in,,
,large,,
,numbers,,
,",",,
,hyaline,,
,",",,
,fusiform,,
,or,,
,clavate,,
,",",,
,at,,
,times,,
,capitate,,
,or,,
,subcapitate,,
,",",,
,rarely,,
,mucronate,,
,or,,
,with,,
,a,,
,short,,
,apical,,
,protuberance,,
,",",,
,usually,,
,flexuous,,
,and,,
,with,,
,some,,
,constrictions,,
,",",,
,mostly,,
,simple,,
,",",,
,at,,
,times,,
,with,,
,basal,,
,septa,,
,",",,
,terminal,,
,element,,
,15-41,,
,x,,
,7-12,,
,?m,,
,",",,
,anteterminal,,
,ones,,
,",",,
,when,,
,present,,
,",",,
,small,,
,",",,
,7-17,,
,x,,
,5-7,,
,?m,,
,.,,
,</sentence>,,
,<sentence>,,
,sexually,,
,monomorphic,,
,in,,
,plumage,,
,color,,
,and,,
,pattern,,
,.,,
,sexes,,
,usually,,
,separable,,
,during,,
,breeding,,
,season,,
,by,,
,presence,,
,of,,
,brood,,
,patch,,
,and,,
,cloacal,,
,protuberance,,
,",",,
,although,,
,males,,
,can,,
,develop,,
,a,,
,slight,,
,brood,,
,patch,,
,.,,
,</sentence>,,
,<sentence>,,
,propodeal,,
,teeth,,
,short,,
,",",,
,in,,
,profile,,
,thin,,
,",",,
,very,,
,short,,
,protuberance,,
,visible,,
,.,,
,dorsal,,
,crest,,
,of,,
,petiolar,,
,node,,
,with,,
,sharp,,
,",",,
,transversal,,
,edge,,
,",",,
,slightly,,
,emarginate,,
,in,,
,frontal,,
,view,,
,.,,
,</sentence>,,
,<sentence>,,
,in,,
,full,,
,face,,
,view,,
,lateral,,
,margin,,
,of,,
,head,,
,between,,
,eye,,
,and,,
,posterior,,
,corner,,
,forming,,
,a,,
,gentle,,
,convexity,,
,.,,
,pronotal,,
,spines,,
,absent,,
,",",,
,anterolateral,,
,corners,,
,of,,
,pronotum,,
,very,,
,slightly,,
,angular,,
,.,,
,posterior,,
,section,,
,of,,
,metanotum,,
,in,,
,approximately,,
,same,,
,plane,,
,as,,
,dorsal,,
,face,,
,of,,
,propodeum,,
,",",,
,junction,,
,of,,
,these,,
,plates,,
,indistinct,,
,.,,
,posterior,,
,face,,
,of,,
,propodeum,,
,between,,
,bases,,
,of,,
,spines,,
,and,,
,propodeal,,
,lobes,,
,with,,
,thin,,
,flanges,,
,.,,
,petiolar,,
,spines,,
,reduced,,
,to,,
,a,,
,small,,
,protuberance,,
,or,,
,angle,,
,.,,
,</sentence>,,
,<sentence>,,
,the,,
,cysts,,
,colorless,,
,and,,
,spherical,,
,or,,
,ovoid,,
,in,,
,shape,,
,.,,
,they,,
,sometimes,,
,contained,,
,a,,
,yellow-greenish,,
,residual,,
,body,,
,",",,
,which,,
,most,,
,likely,,
,represented,,
,the,,
,remnants,,
,of,,
,the,,
,plastidial,,
,complex,,
,.,,
,</sentence>,,
,<sentence>,,
,valves,,
,elevated,,
,or,,
,depressed,,
,in,,
,the,,
,center,,
,.,,
,the,,
,diameter,,
,2-12,,
,µm,,
,.,,
,the,,
,areolae,,
,of,,
,the,,
,valve,,
,face,,
,disorganized,,
,in,,
,the,,
,very,,
,center,,
,but,,
,continue,,
,in,,
,fascicles,,
,with,,
,two,,
,to,,
,three,,
,rows,,
,towards,,
,and,,
,onto,,
,the,,
,mantle,,
,",",,
,divided,,
,by,,
,raised,,
,interfascicles,,
,.,,
,specimens,,
,with,,
,slitlike,,
,or,,
,elongated,,
,openings,,
,of,,
,the,,
,areolae,,
,found,,
,at,,
,the,,
,end,,
,of,,
,every,,
,interfascicle,,
,occur,,
,spines,,
,or,,
,their,,
,remnants,,
,.,,
,</sentence>,,
,<sentence>,,
,spaces,,
,between,,
,foveolae,,
,smooth,,
,and,,
,shining,,
,.,,
,eye,,
,remnant,,
,barely,,
,visible,,
,;,,
,unpigmented,,
,.,,
,numerous,,
,short,,
,",",,
,decumbent,,
,to,,
,appressed,,
,setae,,
,present,,
,on,,
,dorsal,,
,surface,,
,of,,
,head,,
,",",,
,sparse,,
,appressed,,
,setae,,
,present,,
,on,,
,ventral,,
,cephalic,,
,surface,,
,.,,
,antennal,,
,scapes,,
,in,,
,repose,,
,extending,,
,about,,
,3,,
,\/,,
,4,,
,the,,
,distance,,
,towards,,
,the,,
,posterior,,
,corners,,
,of,,
,the,,
,head,,
,",",,
,with,,
,numerous,,
,erect,,
,or,,
,suberect,,
,hairs,,
,on,,
,outer,,
,surfaces,,
,.,,
,</sentence>,,
,<sentence>,,
,pileal,,
,surface,,
,smooth,,
,",",,
,silky,,
,to,,
,slightly,,
,fibrillose-squamose,,
,and,,
,dull,,
,.,,
,margin,,
,thin,,
,",",,
,exceeding,,
,lamellae,,
,by,,
,2,,
,mm,,
,",",,
,at,,
,times,,
,slightly,,
,appendiculate,,
,with,,
,whitish,,
,remnants,,
,of,,
,the,,
,annulus,,
,.,,
,</sentence>,,
,<sentence>,,
,vertex,,
,feebly,,
,concave,,
,;,,
,eyes,,
,distant,,
,from,,
,corners,,
,by,,
,more,,
,than,,
,el,,
,;,,
,anterior,,
,clypeal,,
,margin,,
,feebly,,
,projecting,,
,",",,
,median,,
,section,,
,concave,,
,between,,
,two,,
,rounded,,
,convexities,,
,.,,
,minor,,
,worker,,
,:,,
,anterior,,
,clypeal,,
,margin,,
,feebly,,
,projecting,,
,",",,
,mostly,,
,straight,,
,;,,
,vertex,,
,straight,,
,;,,
,eyes,,
,near,,
,corners,,
,.,,
,</sentence>,,
,<sentence>,,
,annulus,,
,simple,,
,",",,
,fragile,,
,",",,
,occasionally,,
,absent,,
,or,,
,intermediate,,
,reduced,,
,to,,
,a,,
,narrow,,
,girdle,,
,",",,
,triangular,,
,in,,
,section,,
,",",,
,when,,
,it,,
,detaches,,
,from,,
,the,,
,stipe,,
,naturally,,
,or,,
,follows,,
,the,,
,pileus,,
,margin,,
,on,,
,expansion,,
,",",,
,other,,
,times,,
,pendent,,
,on,,
,the,,
,stipe,,
,",",,
,thin,,
,",",,
,superous,,
,",",,
,simple,,
,or,,
,with,,
,small,,
,scales,,
,along,,
,the,,
,lower,,
,limb,,
,;,,
,upper,,
,surface,,
,white,,
,",",,
,smooth,,
,to,,
,shallowly,,
,striate,,
,",",,
,lower,,
,surface,,
,white,,
,",",,
,fibrillose,,
,.,,
,</sentence>,,
,<sentence>,,
,outer,,
,apex,,
,of,,
,hind,,
,tibia,,
,with,,
,at,,
,least,,
,one,,
,tooth,,
,;,,
,punctation,,
,of,,
,supraclypeal,,
,area,,
,and,,
,upper,,
,margin,,
,of,,
,clypeus,,
,so,,
,strong,,
,as,,
,to,,
,obscure,,
,or,,
,virtually,,
,obliterate,,
,transverse-section,,
,of,,
,epistomal,,
,suture,,
,.,,
,</sentence>,,
,<sentence>,,
,metasomal,,
,terga,,
,dull,,
,",",,
,scarcely,,
,metallic,,
,",",,
,with,,
,widely,,
,interrupted,,
,gradulus,,
,on,,
,t3,,
,;,,
,clypeus,,
,blackish,,
,",",,
,maculated,,
,with,,
,yellow,,
,",",,
,sparsely,,
,to,,
,moderately,,
,punctate,,
,;,,
,punctation,,
,of,,
,supraclypeal,,
,area,,
,and,,
,upper,,
,part,,
,of,,
,clypeus,,
,sparse,,
,",",,
,not,,
,obscuring,,
,transverse-section,,
,of,,
,epistomal,,
,suture,,
,;,,
,middle,,
,trochanter,,
,unarmed,,
,.,,
,</sentence>,,
,<sentence>,,
,almost,,
,all,,
,individuals,,
,examined,,
,had,,
,a,,
,full,,
,ring,,
,of,,
,central,,
,fultoportulae,,
,",",,
,but,,
,we,,
,have,,
,occasionally,,
,observed,,
,specimens,,
,with,,
,only,,
,a,,
,few,,
,.,,
,in,,
,these,,
,cases,,
,the,,
,fultoportulae,,
,occur,,
,only,,
,on,,
,the,,
,side,,
,of,,
,the,,
,valve,,
,that,,
,concave,,
,to,,
,the,,
,inside,,
,as,,
,in,,
,c.,,
,meneghiniana,,
,.,,
,</sentence>,,
,<sentence>,,
,beneath,,
,the,,
,base,,
,of,,
,the,,
,spine,,
,of,,
,the,,
,valve,,
,mantle,,
,the,,
,external,,
,openings,,
,of,,
,the,,
,marginal,,
,fultoportulae,,
,",",,
,and,,
,these,,
,guarded,,
,below,,
,by,,
,a,,
,medium-size,,
,spine,,
,and,,
,",",,
,on,,
,either,,
,side,,
,",",,
,by,,
,two,,
,small,,
,spines,,
,.,,
,</sentence>,,
,<sentence>,,
,valves,,
,circular,,
,with,,
,a,,
,rather,,
,strong,,
,undulation,,
,in,,
,the,,
,central,,
,valve,,
,face,,
,",",,
,11-28,,
,µm,,
,in,,
,diameter,,
,.,,
,the,,
,central,,
,zone,,
,without,,
,fultoportulae,,
,or,,
,rimoportulae,,
,or,,
,spines,,
,.,,
,the,,
,marginal,,
,zone,,
,with,,
,striae,,
,occupying,,
,1\/3,,
,of,,
,the,,
,valve,,
,diameter,,
,.,,
,striae,,
,composed,,
,of,,
,the,,
,same,,
,size,,
,areolae,,
,arranged,,
,in,,
,hexagonal,,
,array,,
,",",,
,forming,,
,2,,
,or,,
,4,,
,rows,,
,in,,
,the,,
,central,,
,side,,
,and,,
,up,,
,to,,
,5,,
,or,,
,6,,
,rows,,
,at,,
,the,,
,margin,,
,",",,
,10-14,,
,in,,
,10um,,
,.,,
,</sentence>,,
,<sentence>,,
,on,,
,the,,
,valve,,
,face,,
,there,,
,numerous,,
,valve,,
,face,,
,fultoportulae,,
,",",,
,either,,
,in,,
,a,,
,ring,,
,or,,
,scattered,,
,.,,
,the,,
,marginal,,
,striation,,
,very,,
,distinct,,
,",",,
,and,,
,the,,
,striae,,
,broaden,,
,only,,
,slightly,,
,towards,,
,the,,
,valve,,
,face,,
,\/,,
,mantle,,
,junction,,
,.,,
,some,,
,smaller,,
,specimens,,
,found,,
,with,,
,only,,
,3,,
,valve,,
,face,,
,fultoportulae,,
,",",,
,which,,
,can,,
,cause,,
,identification,,
,difficulties,,
,.,,
,but,,
,even,,
,when,,
,there,,
,only,,
,a,,
,few,,
,fultoportulae,,
,",",,
,these,,
,organized,,
,in,,
,a,,
,ring,,
,and,,
,not,,
,restricted,,
,to,,
,one,,
,side,,
,of,,
,the,,
,central,,
,area,,
,as,,
,in,,
,both,,
,c.,,
,meneghiniana,,
,and,,
,c.,,
,gamma,,
,.,,
,</sentence>,,
,<sentence>,,
,pinnules,,
,subsessile,,
,",",,
,dissected,,
,or,,
,not,,
,",",,
,to,,
,4,,
,-10,,
,mm,,
,long,,
,and,,
,3.5,,
,-6,,
,mm,,
,wide,,
,",",,
,flabellate,,
,to,,
,diamondshaped,,
,with,,
,the,,
,latter,,
,attached,,
,by,,
,the,,
,lower,,
,inside,,
,corner,,
,;,,
,large,,
,dissected,,
,pinnules,,
,incised,,
,on,,
,both,,
,sides,,
,;,,
,smaller,,
,pinnules,,
,dissected,,
,on,,
,upper,,
,side,,
,only,,
,;,,
,fertile,,
,pinnules,,
,with,,
,irregular,,
,margins,,
,.,,
,</sentence>,,
,<sentence>,,
,claws,,
,each,,
,with,,
,two,,
,teeth,,
,on,,
,underside,,
,;,,
,proboscidial,,
,fossa,,
,closed,,
,posteriorly,,
,by,,
,process,,
,from,,
,lower,,
,side,,
,of,,
,each,,
,genal,,
,area,,
,.,,
,</sentence>,,
,<sentence>,,
,in,,
,dorsoventral,,
,view,,
,the,,
,epicone,,
,rounded,,
,in,,
,surface,,
,outline,,
,",",,
,conical,,
,or,,
,truncate,,
,.,,
,the,,
,hypocone,,
,has,,
,convex,,
,sides,,
,",",,
,flattened,,
,antapically,,
,and,,
,has,,
,a,,
,slight,,
,indentation,,
,where,,
,the,,
,sulcus,,
,reaches,,
,the,,
,antapex,,
,.,,
,</sentence>,,
,<sentence>,,
,hymenophoral,,
,trama,,
,regular,,
,with,,
,a,,
,thin,,
,mediostratum,,
,of,,
,brownish,,
,hyphae,,
,in,,
,the,,
,lateral,,
,strata,,
,",",,
,3-12,,
,?m,,
,wide,,
,;,,
,subhymenium,,
,±,,
,pseudoparenchimatic,,
,.,,
,</sentence>,,
,<sentence>,,
,female,,
,plumage,,
,typically,,
,darker,,
,than,,
,that,,
,of,,
,males,,
,but,,
,sexes,,
,overlap,,
,in,,
,this,,
,regard,,
,.,,
,upperparts,,
,gold,,
,to,,
,buff,,
,and,,
,heavily,,
,marked,,
,with,,
,white,,
,and,,
,black,,
,.,,
,under,,
,parts,,
,variable,,
,with,,
,females,,
,tending,,
,to,,
,have,,
,more,,
,and,,
,larger,,
,spotting,,
,on,,
,wings,,
,and,,
,breast,,
,than,,
,males,,
,.,,
,some,,
,males,,
,unmarked,,
,white,,
,on,,
,ventral,,
,surface,,
,and,,
,some,,
,females,,
,dark,,
,buff,,
,heavily,,
,spotted,,
,with,,
,black,,
,.,,
,</sentence>,,
,<sentence>,,
,pileus,,
,5-12,,
,0.5,,
,cm,,
,in,,
,diameter,,
,",",,
,at,,
,first,,
,globose,,
,",",,
,then,,
,hemispherical,,
,or,,
,hemispherical-truncate,,
,",",,
,finally,,
,planoconvex,,
,or,,
,shallowly,,
,depressed,,
,in,,
,the,,
,middle,,
,",",,
,white,,
,",",,
,greyish-white,,
,",",,
,ochraceous,,
,or,,
,brown,,
,",",,
,frequently,,
,broken,,
,into,,
,patches,,
,indefinite,,
,in,,
,shape,,
,and,,
,size,,
,",",,
,irregularly,,
,distributed,,
,on,,
,a,,
,whitish,,
,background,,
,",",,
,excepted,,
,for,,
,the,,
,margin,,
,which,,
,remains,,
,white,,
,.,,
,margin,,
,striate,,
,on,,
,the,,
,lower,,
,surface,,
,and,,
,involute,,
,in,,
,young,,
,specimens,,
,",",,
,straight,,
,and,,
,exceeding,,
,the,,
,lamellae,,
,up,,
,to,,
,3,,
,mm,,
,in,,
,mature,,
,ones,,
,",",,
,entire,,
,or,,
,with,,
,small,,
,velar,,
,remnants,,
,.,,
,</sentence>,,
,<sentence>,,
,annulus,,
,superous,,
,or,,
,intermediate,,
,",",,
,simple,,
,",",,
,very,,
,narrow,,
,",",,
,sometimes,,
,membranous,,
,and,,
,1-2,,
,mm,,
,broad,,
,",",,
,but,,
,generally,,
,reduced,,
,to,,
,a,,
,small,,
,rim,,
,in,,
,mature,,
,basidiomata,,
,",",,
,upper,,
,surface,,
,white,,
,and,,
,slightly,,
,striate,,
,",",,
,lower,,
,surface,,
,white,,
,and,,
,fibrillose,,
,.,,
,</sentence>,,
,<sentence>,,
,lower,,
,surface,,
,of,,
,the,,
,annulus,,
,consisting,,
,of,,
,cylindrical,,
,hyphae,,
,3,,
,-,,
,6,,
,?m,,
,wide,,
,",",,
,not,,
,constricted,,
,at,,
,septa,,
,.,,
,</sentence>,,
,<sentence>,,
,pileipellis,,
,a,,
,cutis,,
,constituted,,
,by,,
,cylindrical,,
,",",,
,radially-arranged,,
,hyphae,,
,",",,
,5,,
,-,,
,10,,
,-,,
,12,,
,?m,,
,wide,,
,",",,
,not,,
,or,,
,slightly,,
,constricted,,
,at,,
,septa,,
,.,,
,chemical,,
,reactions,,
,:,,
,on,,
,unspoiled,,
,pileus,,
,surface,,
,and,,
,stipe,,
,base,,
,",",,
,negative,,
,or,,
,slowly,,
,orange,,
,",",,
,quickly,,
,orange,,
,or,,
,red,,
,",",,
,when,,
,previously,,
,rubbed,,
,",",,
,on,,
,rhizomorphs,,
,instantaneously,,
,red,,
,.,,
,</sentence>,,
,<sentence>,,
,cell,,
,roundish-oval,,
,",",,
,slightly,,
,variable,,
,in,,
,shape,,
,",",,
,somewhat,,
,flattened,,
,dorso-ventrally,,
,.,,
,in,,
,dorsoventral,,
,view,,
,the,,
,epicone,,
,rounded,,
,in,,
,surface,,
,outline,,
,",",,
,conical,,
,or,,
,truncate,,
,.,,
,</sentence>,,
,<sentence>,,
,the,,
,seam,,
,and,,
,sides,,
,of,,
,the,,
,elytra,,
,",",,
,though,,
,not,,
,the,,
,tip,,
,",",,
,rounded,,
,black,,
,brown,,
,.,,
,</sentence>,,
,<sentence>,,
,lamina,,
,ovate,,
,to,,
,somewhat,,
,obovate,,
,",",,
,to,,
,50,,
,cm,,
,or,,
,more,,
,long,,
,;,,
,pinnae,,
,15,,
,-25,,
,pairs,,
,",",,
,basal,,
,2,,
,-4,,
,pairs,,
,progressively,,
,reduced,,
,;,,
,basal,,
,pinnae,,
,c.,,
,4,,
,-5,,
,cm,,
,long,,
,",",,
,strongly,,
,auriculate,,
,on,,
,acroscopic,,
,base,,
,;,,
,largest,,
,pinnae,,
,c.,,
,8,,
,-10,,
,cm,,
,long,,
,",",,
,1.5,,
,-1.8,,
,cm,,
,wide,,
,",",,
,lobed,,
,half,,
,to,,
,two-thirds,,
,of,,
,way,,
,to,,
,costae,,
,;,,
,apex,,
,acuminate,,
,;,,
,pinna,,
,lobes,,
,slightly,,
,oblique,,
,with,,
,rounded,,
,tips,,
,.,,
,</sentence>,,
,<sentence>,,
,inflorescences,,
,:,,
,axes,,
,broadly,,
,2,,
,--,,
,3-winged,,
,",",,
,to,,
,100,,
,+,,
,cm,,
,×,,
,8,,
,mm,,
,",",,
,glabrous,,
,or,,
,pubescent,,
,",",,
,wings,,
,to,,
,ca,,
,.,,
,7,,
,mm,,
,wide,,
,",",,
,leaflike,,
,",",,
,net-veined,,
,",",,
,variable,,
,in,,
,width,,
,",",,
,interrupted,,
,at,,
,branch,,
,points,,
,",",,
,leaflike,,
,appendages,,
,absent,,
,;,,
,nonflowering,,
,branches,,
,absent,,
,;,,
,spikelets,,
,moderately,,
,to,,
,densely,,
,aggregated,,
,at,,
,tips,,
,of,,
,branches,,
,",",,
,internodes,,
,mostly,,
,3,,
,--,,
,8,,
,mm,,
,;,,
,subtending,,
,bracts,,
,5,,
,--,,
,7,,
,mm,,
,",",,
,acute,,
,to,,
,truncate,,
,at,,
,tips,,
,",",,
,margins,,
,and,,
,surfaces,,
,glabrous,,
,or,,
,often,,
,densely,,
,pubescent,,
,or,,
,fimbriate,,
,;,,
,flowers,,
,1,,
,--,,
,2,,
,per,,
,spikelet,,
,.,,
,</sentence>,,
,<sentence>,,
,total,,
,length,,
,of,,
,marginal,,
,cell,,
,much,,
,greater,,
,than,,
,that,,
,of,,
,stigma,,
,",",,
,about,,
,as,,
,long,,
,as,,
,distance,,
,from,,
,its,,
,apex,,
,to,,
,wing,,
,tip,,
,.,,
,</sentence>,,
,<sentence>,,
,frontal,,
,lobe,,
,in,,
,fullface,,
,view,,
,only,,
,partially,,
,concealing,,
,the,,
,toruli,,
,",",,
,not,,
,extending,,
,posteriorly,,
,as,,
,a,,
,frontal,,
,carina,,
,;,,
,antennal,,
,scrobe,,
,absent,,
,;,,
,posteromedian,,
,portion,,
,of,,
,clypeus,,
,narrowly,,
,inserted,,
,between,,
,frontal,,
,lobes,,
,;,,
,median,,
,clypeal,,
,seta,,
,well,,
,developed,,
,;,,
,1st,,
,paracarinal,,
,seta,,
,well,,
,developed,,
,;,,
,lateral,,
,portions,,
,of,,
,clypeus,,
,not,,
,forming,,
,a,,
,raised,,
,rim,,
,or,,
,shield,,
,wall,,
,in,,
,front,,
,of,,
,the,,
,antennal,,
,insertions,,
,.,,
,</sentence>,,
,<sentence>,,
,digestive,,
,system,,
,:,,
,enoplids,,
,have,,
,either,,
,three,,
,or,,
,six,,
,lips,,
,.,,
,the,,
,buccal,,
,cavity,,
,varies,,
,considerably,,
,in,,
,size,,
,and,,
,shape,,
,and,,
,a,,
,valuable,,
,taxonomic,,
,characteristic,,
,",",,
,reflecting,,
,the,,
,diverse,,
,feeding,,
,habits,,
,and,,
,trophic,,
,positions,,
,of,,
,the,,
,species,,
,.,,
,the,,
,buccal,,
,cavity,,
,can,,
,absent,,
,",",,
,small,,
,or,,
,large,,
,",",,
,with,,
,or,,
,without,,
,strong,,
,sclerotized,,
,walls,,
,and,,
,with,,
,or,,
,without,,
,armature,,
,.,,
,</sentence>,,
,<sentence>,,
,spicules,,
,with,,
,thick,,
,walls,,
,",",,
,about,,
,as,,
,long,,
,as,,
,cloacal,,
,diameter,,
,.,,
,</sentence>,,
,<sentence>,,
,buccal,,
,cavity,,
,large,,
,with,,
,heavily,,
,sclerotized,,
,walls,,
,",",,
,1,,
,--,,
,1.5,,
,times,,
,as,,
,long,,
,as,,
,broad,,
,.,,
,</sentence>,,
,<sentence>,,
,the,,
,latter,,
,situation,,
,may,,
,represent,,
,a,,
,later,,
,cyst,,
,stage,,
,.,,
,two,,
,layers,,
,surrounded,,
,the,,
,cyst,,
,",",,
,an,,
,inner,,
,smooth,,
,and,,
,relatively,,
,thick,,
,cyst,,
,wall,,
,and,,
,an,,
,outer,,
,more,,
,loosely,,
,attached,,
,layer,,
,.,,
,</sentence>,,
,<sentence>,,
,lamellae,,
,free,,
,",",,
,crowded,,
,",",,
,up,,
,to,,
,0.5,,
,cm,,
,broad,,
,",",,
,with,,
,lamellulae,,
,",",,
,at,,
,inception,,
,light,,
,pink-beige-grey,,
,to,,
,reddish-ochre,,
,",",,
,then,,
,chocolate,,
,brown,,
,to,,
,black,,
,",",,
,edge,,
,stained,,
,with,,
,cinnamon-coloured,,
,spots,,
,and,,
,finely,,
,dotted,,
,with,,
,whitish,,
,granules,,
,;,,
,when,,
,broken,,
,staining,,
,vinaceous,,
,blood,,
,red,,
,with,,
,violaceous-blackish,,
,zones,,
,.,,
,</sentence>,,
,<sentence>,,
,basal,,
,zone,,
,of,,
,propodeum,,
,margined,,
,posteriorly,,
,by,,
,weak,,
,carina,,
,;,,
,middle,,
,flagellar,,
,segments,,
,of,,
,male,,
,about,,
,twice,,
,as,,
,long,,
,as,,
,wide,,
,.,,
,</sentence>,,
,<sentence>,,
,valves,,
,circular,,
,with,,
,a,,
,rather,,
,strong,,
,undulation,,
,in,,
,the,,
,central,,
,valve,,
,face,,
,",",,
,11-28,,
,µm,,
,in,,
,diameter,,
,.,,
,the,,
,central,,
,zone,,
,without,,
,fultoportulae,,
,or,,
,rimoportulae,,
,or,,
,spines,,
,.,,
,the,,
,marginal,,
,zone,,
,with,,
,striae,,
,occupying,,
,1\/3,,
,of,,
,the,,
,valve,,
,diameter,,
,.,,
,</sentence>,,
